# t[BJD] flux_norm_perf flux_norm_noise flux_norm_err
2458216.471464 1.029771 0.000000 0.014911
2458216.472123 1.055393 0.000000 0.013668
2458216.472781 1.020313 0.000000 0.012851
2458216.473555 0.997308 0.000000 0.011868
2458216.474302 1.010932 0.000000 0.010328
2458216.474960 1.004507 0.000000 0.009628
2458216.475709 1.013105 0.000000 0.008911
2458216.476368 1.032721 0.000000 0.008198
2458216.477029 1.019005 0.000000 0.007714
2458216.477689 1.020808 0.000000 0.007215
2458216.478438 1.016692 0.000000 0.006726
2458216.479099 1.015203 0.000000 0.006251
2458216.479757 1.022894 0.000000 0.005984
2458216.480417 1.019942 0.000000 0.005607
2458216.481168 1.009962 0.000000 0.005356
2458216.481825 1.020900 0.000000 0.005088
2458216.482484 1.015551 0.000000 0.004947
2458216.483143 1.020332 0.000000 0.004793
2458216.483802 1.018923 0.000000 0.004674
2458216.484461 1.018726 0.000000 0.004583
2458216.485121 1.024176 0.000000 0.004456
2458216.485869 1.013605 0.000000 0.004404
2458216.486528 1.015185 0.000000 0.004332
2458216.487186 1.019622 0.000000 0.004293
2458216.487847 1.012023 0.000000 0.004283
2458216.488597 1.024334 0.000000 0.004224
2458216.489255 1.009669 0.000000 0.004167
2458216.489914 1.015132 0.000000 0.004150
2458216.490575 1.014542 0.000000 0.004120
2458216.491234 1.013179 0.000000 0.004106
2458216.491893 1.010270 0.000000 0.004070
2458216.492641 1.013179 0.000000 0.004090
2458216.493301 1.014005 0.000000 0.004051
2458216.493960 1.012049 0.000000 0.004057
2458216.494619 1.016781 0.000000 0.004040
2458216.495279 1.001112 0.000000 0.004051
2458216.495941 1.014447 0.000000 0.004038
2458216.496600 1.010065 0.000000 0.004040
2458216.497260 1.013486 0.000000 0.004029
2458216.497919 1.007698 0.000000 0.004034
2458216.498578 1.010935 0.000000 0.004038
2458216.499345 1.012089 0.000000 0.003996
2458216.500004 1.016214 0.000000 0.003969
2458216.500663 1.011586 0.000000 0.003980
2458216.501324 1.011575 0.000000 0.003998
2458216.501984 1.005933 0.000000 0.004006
2458216.502735 1.012132 0.000000 0.003992
2458216.503390 1.006885 0.000000 0.003996
2458216.504049 1.007425 0.000000 0.004005
2458216.504708 1.015803 0.000000 0.004006
2458216.505369 1.007494 0.000000 0.003994
2458216.506121 1.001276 0.000000 0.003976
2458216.506784 1.006795 0.000000 0.004013
2458216.507447 1.006149 0.000000 0.003988
2458216.508201 1.006215 0.000000 0.003974
2458216.508865 1.006081 0.000000 0.003983
2458216.509527 1.000232 0.000000 0.003997
2458216.510190 1.007301 0.000000 0.003956
2458216.510853 1.003630 0.000000 0.003977
2458216.511511 1.005164 0.000000 0.003977
2458216.512265 0.998381 0.000000 0.003989
2458216.512932 1.001885 0.000000 0.003952
