# t[BJD] flux_norm_perf flux_norm_noise flux_norm_err
2454964.553195 0.678002 0.723767 0.159489
2454964.573629 0.644430 0.677288 0.159489
2454964.594063 0.610810 0.751212 0.159489
2454964.614497 0.577143 0.510779 0.159489
2454964.634931 0.543430 0.782732 0.159489
2454964.655365 0.509671 0.091963 0.159489
2454964.675799 0.475867 0.632155 0.159489
2454964.696233 0.442019 0.594188 0.159489
2454964.716667 0.408128 0.670987 0.159489
2454964.737101 0.374194 0.231099 0.159489
2454964.757535 0.340218 0.402721 0.159489
2454964.777969 0.306201 0.147785 0.159489
2454964.798403 0.272143 0.175841 0.159489
2454964.818837 0.238046 -0.017407 0.159489
2454964.839271 0.203910 0.163352 0.159489
2454964.859705 0.169736 0.104045 0.159489
2454964.880139 0.135524 0.289200 0.159489
2454964.900573 0.101276 0.222390 0.159489
2454964.921007 0.066992 0.085834 0.159489
2454964.941441 0.032673 0.073957 0.159489
2454964.961875 -0.001680 0.381255 0.159489
2454964.982309 -0.036067 -0.232459 0.159489
2454965.002743 -0.070486 -0.201704 0.159489
2454965.023177 -0.104938 -0.018515 0.159489
2454965.043611 -0.139421 -0.097477 0.159489
2454965.064045 -0.173934 -0.251233 0.159489
2454965.084479 -0.208477 -0.284877 0.159489
2454965.104913 -0.243049 -0.272859 0.159489
2454965.125347 -0.277649 -0.112660 0.159489
2454965.145781 -0.312276 -0.381793 0.159489
2454965.166215 -0.346930 -0.476616 0.159489
2454965.186649 -0.381611 -0.243690 0.159489
2454965.207083 -0.416316 -0.226982 0.159489
2454965.227517 -0.451046 -0.635895 0.159489
2454965.247951 -0.485799 -0.641424 0.159489
2454965.268385 -0.520574 -0.483530 0.159489
2454965.288819 -0.555372 -0.912601 0.159489
2454965.309253 -0.590190 -0.609171 0.159489
2454965.329687 -0.625029 -0.907585 0.159489
2454965.350121 -0.659887 -0.462416 0.159489
2454965.370555 -0.694764 -0.547346 0.159489
2454965.390989 -0.729658 -0.672130 0.159489
2454965.411423 -0.764570 -0.784489 0.159489
2454965.431857 -0.799497 -0.858857 0.159489
2454965.452291 -0.834441 -0.781266 0.159489
2454965.472725 -0.869398 -1.147819 0.159489
2454965.493159 -0.904370 -0.949953 0.159489
2454965.513593 -0.939355 -1.005385 0.159489
2454965.534027 -0.974352 -0.942261 0.159489
2454965.554461 -1.009360 -0.984841 0.159489
2454965.574895 -1.044379 -0.975418 0.159489
2454965.595329 -1.079408 -1.096610 0.159489
2454965.615763 -1.114446 -0.740369 0.159489
2454965.636197 -1.149492 -1.160951 0.159489
2454965.656631 -1.184545 -1.066099 0.159489
2454965.677065 -1.219605 -1.339305 0.159489
2454965.697499 -1.254671 -1.446105 0.159489
2454965.717933 -1.289741 -1.250018 0.159489
2454965.738367 -1.324816 -1.050868 0.159489
2454965.758801 -1.359894 -1.357917 0.159489
2454965.779235 -1.394975 -1.631066 0.159489
2454965.799669 -1.430057 -1.424000 0.159489
2454965.820103 -1.465141 -1.428595 0.159489
2454965.840537 -1.500224 -1.621941 0.159489
2454965.860971 -1.535306 -1.578290 0.159489
2454965.881405 -1.570387 -1.719240 0.159489
2454965.901839 -1.605466 -1.490041 0.159489
2454965.922273 -1.640541 -1.410696 0.159489
2454965.942707 -1.675612 -1.383923 0.159489
