# t[BJD] flux_norm_perf flux_norm_noise flux_norm_err
2454964.553195 0.015781 0.060398 0.195202
2454964.573629 0.015773 0.059788 0.195202
2454964.594063 0.015766 -0.046135 0.195202
2454964.614497 0.015759 -0.220274 0.195202
2454964.634931 0.015752 -0.270013 0.195202
2454964.655365 0.015745 0.345910 0.195202
2454964.675799 0.015739 0.216763 0.195202
2454964.696233 0.015733 -0.180845 0.195202
2454964.716667 0.015727 0.119235 0.195202
2454964.737101 0.015721 -0.000155 0.195202
2454964.757535 0.015716 0.246715 0.195202
2454964.777969 0.015710 0.110969 0.195202
2454964.798403 0.015705 -0.005871 0.195202
2454964.818837 0.015700 -0.161276 0.195202
2454964.839271 0.015695 -0.211105 0.195202
2454964.859705 0.015691 -0.186635 0.195202
2454964.880139 0.015687 -0.163804 0.195202
2454964.900573 0.015682 0.104749 0.195202
2454964.921007 0.015679 0.068635 0.195202
2454964.941441 0.015675 -0.150167 0.195202
2454964.961875 0.015671 0.396528 0.195202
2454964.982309 0.015668 0.151430 0.195202
2454965.002743 0.015665 -0.113892 0.195202
2454965.023177 0.015662 0.282911 0.195202
2454965.043611 0.015659 -0.060214 0.195202
2454965.064045 0.015657 0.188261 0.195202
2454965.084479 0.015655 0.289981 0.195202
2454965.104913 0.015653 -0.234781 0.195202
2454965.125347 0.015651 0.052281 0.195202
2454965.145781 0.015649 -0.306325 0.195202
2454965.166215 0.015648 -0.102284 0.195202
2454965.186649 0.015646 -0.018263 0.195202
2454965.207083 0.015645 -0.280321 0.195202
2454965.227517 0.015644 -0.117205 0.195202
2454965.247951 0.015644 -0.135810 0.195202
2454965.268385 0.015643 0.102790 0.195202
2454965.288819 0.015643 0.246847 0.195202
2454965.309253 0.015643 0.189412 0.195202
2454965.329687 0.015643 0.066371 0.195202
2454965.350121 0.015644 0.418690 0.195202
2454965.370555 0.015644 -0.395472 0.195202
2454965.390989 0.015645 -0.156276 0.195202
2454965.411423 0.015646 0.049013 0.195202
2454965.431857 0.015647 0.399845 0.195202
2454965.452291 0.015649 -0.004051 0.195202
2454965.472725 0.015650 -0.340442 0.195202
2454965.493159 0.015652 -0.115393 0.195202
2454965.513593 0.015654 -0.301370 0.195202
2454965.534027 0.015656 -0.020910 0.195202
2454965.554461 0.015659 -0.216517 0.195202
2454965.574895 0.015662 -0.114475 0.195202
2454965.595329 0.015664 0.060407 0.195202
2454965.615763 0.015667 -0.245021 0.195202
2454965.636197 0.015671 0.093250 0.195202
2454965.656631 0.015674 0.062793 0.195202
2454965.677065 0.015678 -0.071721 0.195202
2454965.697499 0.015682 -0.308809 0.195202
2454965.717933 0.015686 0.349002 0.195202
2454965.738367 0.015690 0.508077 0.195202
2454965.758801 0.015695 0.126886 0.195202
2454965.779235 0.015700 0.172573 0.195202
2454965.799669 0.015704 0.222351 0.195202
2454965.820103 0.015710 0.173517 0.195202
2454965.840537 0.015715 -0.064461 0.195202
2454965.860971 0.015721 0.109561 0.195202
2454965.881405 0.015726 -0.170606 0.195202
2454965.901839 0.015732 0.160492 0.195202
2454965.922273 0.015739 -0.150190 0.195202
2454965.942707 0.015745 0.331178 0.195202
2454965.963141 0.015752 -0.170749 0.195202
2454965.983575 0.015758 -0.026297 0.195202
2454966.004009 0.015766 -0.253207 0.195202
2454966.024443 0.015773 0.301910 0.195202
2454966.044877 0.015780 0.035829 0.195202
2454966.065311 0.015788 -0.126648 0.195202
2454966.085745 0.015796 -0.017012 0.195202
2454966.106179 0.015804 0.188339 0.195202
2454966.126613 0.015812 -0.077909 0.195202
2454966.147047 0.015821 0.321073 0.195202
2454966.167481 0.015830 0.149600 0.195202
2454966.187915 0.015839 -0.155023 0.195202
2454966.208349 0.015848 0.175473 0.195202
2454966.228783 0.015857 0.061390 0.195202
2454966.249217 0.015867 -0.189419 0.195202
2454966.269651 0.015877 -0.269788 0.195202
2454966.290085 0.015887 -0.229771 0.195202
2454966.310519 0.015897 -0.163953 0.195202
2454966.330953 0.015908 -0.068383 0.195202
2454966.351387 0.015919 -0.130711 0.195202
2454966.371821 0.015930 0.178265 0.195202
2454966.392255 0.015941 0.448779 0.195202
2454966.412689 0.015952 0.192875 0.195202
2454966.433123 0.015964 0.009740 0.195202
2454966.453557 0.015976 0.020886 0.195202
2454966.473991 0.015988 0.245431 0.195202
2454966.494425 0.016001 0.209034 0.195202
2454966.514859 0.016013 0.096064 0.195202
2454966.535293 0.016026 -0.177275 0.195202
2454966.555727 0.016039 0.340762 0.195202
2454966.576161 0.016052 0.142481 0.195202
2454966.596595 0.016066 0.059350 0.195202
2454966.617029 0.016080 -0.093379 0.195202
2454966.637463 0.016094 -0.064281 0.195202
2454966.657897 0.016108 0.092053 0.195202
2454966.678331 0.016122 -0.044557 0.195202
2454966.698765 0.016137 0.131040 0.195202
2454966.719199 0.016152 -0.016822 0.195202
2454966.739633 0.016167 -0.248780 0.195202
2454966.760067 0.016182 -0.057603 0.195202
2454966.780501 0.016198 0.161177 0.195202
2454966.800935 0.016214 -0.003731 0.195202
2454966.821369 0.016230 -0.065561 0.195202
2454966.841803 0.016246 -0.052765 0.195202
2454966.862237 0.016263 -0.259064 0.195202
2454966.882671 0.016280 0.182306 0.195202
