# t[BJD] flux_norm_perf flux_norm_noise flux_norm_err
2454964.553195 -7.072718 -7.123044 0.175833
2454964.573629 -7.075990 -7.003153 0.175833
2454964.594063 -7.079098 -6.672536 0.175833
2454964.614497 -7.082045 -7.403292 0.175833
2454964.634931 -7.084828 -7.099132 0.175833
2454964.655365 -7.087449 -7.043945 0.175833
2454964.675799 -7.089906 -7.127094 0.175833
2454964.696233 -7.092200 -6.958109 0.175833
2454964.716667 -7.094330 -7.080030 0.175833
2454964.737101 -7.096296 -7.486777 0.175833
2454964.757535 -7.098099 -7.131535 0.175833
2454964.777969 -7.099737 -7.006650 0.175833
2454964.798403 -7.101210 -7.336157 0.175833
2454964.818837 -7.102519 -7.015694 0.175833
2454964.839271 -7.103664 -7.113615 0.175833
2454964.859705 -7.104643 -6.774953 0.175833
2454964.880139 -7.105457 -7.205170 0.175833
2454964.900573 -7.106106 -7.494010 0.175833
2454964.921007 -7.106589 -6.971198 0.175833
2454964.941441 -7.106906 -7.249276 0.175833
2454964.961875 -7.107058 -7.030710 0.175833
2454964.982309 -7.107043 -7.186919 0.175833
2454965.002743 -7.106863 -6.917925 0.175833
2454965.023177 -7.106516 -7.165519 0.175833
2454965.043611 -7.106002 -7.265004 0.175833
2454965.064045 -7.105322 -6.850636 0.175833
2454965.084479 -7.104475 -6.982501 0.175833
2454965.104913 -7.103461 -7.322466 0.175833
2454965.125347 -7.102280 -6.971963 0.175833
2454965.145781 -7.100932 -6.917832 0.175833
2454965.166215 -7.099417 -7.175046 0.175833
2454965.186649 -7.097730 -7.073129 0.175833
2454965.207083 -7.095874 -7.237195 0.175833
2454965.227517 -7.093850 -7.268154 0.175833
2454965.247951 -7.091658 -7.138213 0.175833
2454965.268385 -7.089298 -6.836724 0.175833
2454965.288819 -7.086770 -6.996476 0.175833
2454965.309253 -7.084074 -7.105962 0.175833
2454965.329687 -7.081210 -6.808016 0.175833
2454965.350121 -7.078177 -6.984758 0.175833
2454965.370555 -7.074976 -7.095757 0.175833
2454965.390989 -7.071607 -7.191903 0.175833
2454965.411423 -7.068069 -7.194179 0.175833
2454965.431857 -7.064362 -7.463187 0.175833
2454965.452291 -7.060487 -7.523244 0.175833
2454965.472725 -7.056442 -7.102093 0.175833
2454965.493159 -7.052229 -6.813042 0.175833
2454965.513593 -7.047847 -7.122021 0.175833
2454965.534027 -7.043296 -7.127685 0.175833
