# t[BJD] flux_norm_perf flux_norm_noise flux_norm_err
2458216.471464 0.678002 1.167755 0.754862
2458216.472126 0.541994 2.495086 0.754862
2458216.472788 0.405239 0.426493 0.754862
2458216.473450 0.267789 -1.165780 0.754862
2458216.474112 0.129691 -0.513515 0.754862
2458216.474774 -0.009002 -1.193940 0.754862
2458216.475436 -0.148241 -0.688323 0.754862
2458216.476098 -0.287975 0.943435 0.754862
2458216.476760 -0.428151 -0.447550 0.754862
2458216.477422 -0.568719 -0.384820 0.754862
2458216.478084 -0.709626 -0.953501 0.754862
2458216.478746 -0.850819 -1.272125 0.754862
2458216.479408 -0.992246 -0.439188 0.754862
2458216.480070 -1.133853 -0.915194 0.754862
2458216.480732 -1.275587 -2.420934 0.754862
2458216.481394 -1.417393 -0.969133 0.754862
2458216.482056 -1.559218 -1.881063 0.754862
2458216.482718 -1.701007 -1.244276 0.754862
2458216.483380 -1.842707 -1.563843 0.754862
2458216.484042 -1.984263 -1.692212 0.754862
2458216.484704 -2.125619 -0.859148 0.754862
2458216.485366 -2.266722 -2.746637 0.754862
2458216.486028 -2.407516 -2.573404 0.754862
2458216.486690 -2.547944 -1.886625 0.754862
2458216.487352 -2.687952 -3.314397 0.754862
2458216.488014 -2.827486 -1.203429 0.754862
2458216.488676 -2.966490 -3.923044 0.754862
2458216.489338 -3.104909 -3.016218 0.754862
2458216.490000 -3.242688 -3.204416 0.754862
2458216.490662 -3.379772 -3.533638 0.754862
2458216.491324 -3.516105 -4.150897 0.754862
2458216.491986 -3.651632 -3.677255 0.754862
2458216.492648 -3.786300 -3.595619 0.754862
2458216.493310 -3.920052 -4.030272 0.754862
2458216.493972 -4.052830 -3.214624 0.754862
2458216.494634 -4.184581 -6.202740 0.754862
2458216.495296 -4.315253 -3.780234 0.754862
2458216.495958 -4.444791 -4.661466 0.754862
2458216.496620 -4.573142 -4.080991 0.754862
2458216.497282 -4.700252 -5.222580 0.754862
2458216.497944 -4.826067 -4.673040 0.754862
2458216.498606 -4.950534 -4.494992 0.754862
2458216.499268 -5.073601 -3.758026 0.754862
2458216.499930 -5.195215 -4.688121 0.754862
2458216.500592 -5.315324 -4.739225 0.754862
2458216.501254 -5.433871 -5.848410 0.754862
2458216.501916 -5.550805 -4.709872 0.754862
2458216.502578 -5.666079 -5.743113 0.754862
2458216.503240 -5.779643 -5.679697 0.754862
2458216.503902 -5.891447 -4.137547 0.754862
2458216.504564 -6.001440 -5.736673 0.754862
2458216.505226 -6.109575 -6.937087 0.754862
2458216.505888 -6.215803 -5.921061 0.754862
2458216.506550 -6.320075 -6.068799 0.754862
2458216.507212 -6.422344 -6.069554 0.754862
2458216.507874 -6.522563 -6.118325 0.754862
