# t[BJD] flux_norm_perf flux_norm_noise flux_norm_err
2454964.553195 -1.623557 -1.590825 0.143203
2454964.573629 -1.662678 -1.630389 0.143203
2454964.594063 -1.701798 -1.747210 0.143203
2454964.614497 -1.740916 -1.914074 0.143203
2454964.634931 -1.780032 -1.989673 0.143203
2454964.655365 -1.819143 -1.576930 0.143203
2454964.675799 -1.858250 -1.710776 0.143203
2454964.696233 -1.897352 -2.041564 0.143203
2454964.716667 -1.936446 -1.860512 0.143203
2454964.737101 -1.975534 -1.987181 0.143203
2454964.757535 -2.014613 -1.845149 0.143203
2454964.777969 -2.053683 -1.983800 0.143203
2454964.798403 -2.092742 -2.108571 0.143203
2454964.818837 -2.131790 -2.261622 0.143203
2454964.839271 -2.170827 -2.337210 0.143203
2454964.859705 -2.209850 -2.358279 0.143203
2454964.880139 -2.248860 -2.380536 0.143203
2454964.900573 -2.287855 -2.222514 0.143203
2454964.921007 -2.326834 -2.287984 0.143203
2454964.941441 -2.365796 -2.487460 0.143203
2454964.961875 -2.404741 -2.125340 0.143203
2454964.982309 -2.443667 -2.344070 0.143203
2454965.002743 -2.482574 -2.577619 0.143203
2454965.023177 -2.521460 -2.325403 0.143203
2454965.043611 -2.560326 -2.615987 0.143203
2454965.064045 -2.599169 -2.472544 0.143203
2454965.084479 -2.637988 -2.436739 0.143203
2454965.104913 -2.676784 -2.860506 0.143203
2454965.125347 -2.715555 -2.688683 0.143203
2454965.145781 -2.754300 -2.990504 0.143203
2454965.166215 -2.793018 -2.879534 0.143203
2454965.186649 -2.831708 -2.856584 0.143203
2454965.207083 -2.870369 -3.087493 0.143203
2454965.227517 -2.908999 -3.006459 0.143203
2454965.247951 -2.947599 -3.058708 0.143203
2454965.268385 -2.986168 -2.922236 0.143203
2454965.288819 -3.024704 -2.855090 0.143203
2454965.309253 -3.063207 -2.935727 0.143203
2454965.329687 -3.101675 -3.064460 0.143203
2454965.350121 -3.140108 -2.844428 0.143203
2454965.370555 -3.178504 -3.480105 0.143203
2454965.390989 -3.216864 -3.342987 0.143203
2454965.411423 -3.255185 -3.230707 0.143203
2454965.431857 -3.293468 -3.011616 0.143203
2454965.452291 -3.331710 -3.346162 0.143203
2454965.472725 -3.369912 -3.631146 0.143203
2454965.493159 -3.408072 -3.504208 0.143203
2454965.513593 -3.446189 -3.678762 0.143203
2454965.534027 -3.484262 -3.511088 0.143203
2454965.554461 -3.522291 -3.692618 0.143203
2454965.574895 -3.560274 -3.655744 0.143203
2454965.595329 -3.598211 -3.565387 0.143203
2454965.615763 -3.636100 -3.827345 0.143203
2454965.636197 -3.673941 -3.617028 0.143203
2454965.656631 -3.711733 -3.677166 0.143203
2454965.677065 -3.749474 -3.813592 0.143203
2454965.697499 -3.787165 -4.025215 0.143203
2454965.717933 -3.824803 -3.580278 0.143203
2454965.738367 -3.862389 -3.501168 0.143203
2454965.758801 -3.899920 -3.818349 0.143203
2454965.779235 -3.937397 -3.822313 0.143203
2454965.799669 -3.974818 -3.823219 0.143203
2454965.820103 -4.012182 -3.896413 0.143203
2454965.840537 -4.049487 -4.108306 0.143203
2454965.860971 -4.086733 -4.017891 0.143203
2454965.881405 -4.123920 -4.260616 0.143203
2454965.901839 -4.161046 -4.054848 0.143203
2454965.922273 -4.198111 -4.319838 0.143203
2454965.942707 -4.235113 -4.003707 0.143203
2454965.963141 -4.272052 -4.408871 0.143203
2454965.983575 -4.308927 -4.339779 0.143203
2454966.004009 -4.345737 -4.543059 0.143203
2454966.024443 -4.382481 -4.172567 0.143203
2454966.044877 -4.419158 -4.404450 0.143203
2454966.065311 -4.455767 -4.560260 0.143203
2454966.085745 -4.492307 -4.516375 0.143203
2454966.106179 -4.528778 -4.402204 0.143203
2454966.126613 -4.565178 -4.633933 0.143203
2454966.147047 -4.601506 -4.377570 0.143203
2454966.167481 -4.637763 -4.539627 0.143203
2454966.187915 -4.673945 -4.799291 0.143203
2454966.208349 -4.710054 -4.592951 0.143203
2454966.228783 -4.746087 -4.712684 0.143203
2454966.249217 -4.782044 -4.932645 0.143203
2454966.269651 -4.817925 -5.027492 0.143203
2454966.290085 -4.853727 -5.033945 0.143203
2454966.310519 -4.889450 -5.021391 0.143203
2454966.330953 -4.925094 -4.986931 0.143203
2454966.351387 -4.960657 -5.068227 0.143203
2454966.371821 -4.996139 -4.877048 0.143203
2454966.392255 -5.031538 -4.714002 0.143203
2454966.412689 -5.066854 -4.937061 0.143203
2454966.433123 -5.102085 -5.106651 0.143203
2454966.453557 -5.137231 -5.133629 0.143203
2454966.473991 -5.172290 -5.003968 0.143203
