# r C0uncm=2 C0uncm=3 C0uncm=4 C0uncm=5 C0uncm=6 C0uncm=7 C1uncm=2 C1uncm=3 C1uncm=4 C1uncm=5 C1uncm=6 C1uncm=7 C2uncm=2 C2uncm=3 C2uncm=4 C2uncm=5 C2uncm=6 C2uncm=7
0.001000 nan nan nan nan nan nan nan nan nan nan nan nan 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.001072 nan nan nan nan nan nan nan nan nan nan nan nan 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.001150 nan nan nan nan nan nan nan nan nan nan nan nan 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.001233 nan nan nan nan nan nan nan nan nan nan nan nan 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.001322 nan nan nan nan nan nan nan nan nan nan nan nan 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.001417 nan nan nan nan nan nan nan nan nan nan nan nan 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.001520 nan nan nan nan nan nan nan nan nan nan nan nan 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.001630 nan nan nan nan nan nan nan nan nan nan nan nan 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.001748 nan nan nan nan nan nan nan nan nan nan nan nan 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.001874 nan nan nan nan nan nan nan nan nan nan nan nan 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.002009 572.253117 233.556959 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.002154 717.561114 301.392278 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.002310 834.457828 358.711763 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001
0.002477 953.152643 420.686577 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001
0.002656 1174.677763 527.692019 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001
0.002848 1264.645235 579.017424 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001
0.003054 1586.499763 739.128033 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001
0.003275 792.078037 375.045948 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001
0.003511 934.982329 448.855083 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001
0.003765 1027.740987 500.278843 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001
0.004037 1071.382478 527.911879 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001
0.004329 1290.933589 643.507230 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001
0.004642 1499.398184 754.685166 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000002 0.000002 0.000002 0.000002 0.000002 0.000002
0.004977 1813.943997 922.346712 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000002 0.000002 0.000002 0.000002 0.000002 0.000002
0.005337 2256.446690 1156.534987 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000002 0.000002 0.000002 0.000002 0.000002 0.000002
0.005722 2814.752648 1453.569917 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000002 0.000002 0.000002 0.000002 0.000002 0.000002
0.006136 3541.413078 1841.762813 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000002 0.000002 0.000002 0.000002 0.000002 0.000002
0.006579 1752.750410 917.168993 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000003 0.000003 0.000003 0.000003 0.000003 0.000003
0.007055 1802.169672 948.461033 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000003 0.000003 0.000003 0.000003 0.000003 0.000003
0.007565 1930.443245 1021.035460 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000003 0.000003 0.000003 0.000003 0.000003 0.000003
0.008111 2010.937924 1068.396427 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000003 0.000003 0.000003 0.000004 0.000004 0.000004
0.008697 2291.407841 1222.332565 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000004 0.000004 0.000004 0.000004 0.000004 0.000004
0.009326 2333.172098 1249.081626 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000004 0.000004 0.000004 0.000004 0.000004 0.000004
0.010000 2493.502980 1339.418898 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000005 0.000005 0.000005 0.000005 0.000005 0.000005
0.010723 2549.094401 1373.303898 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000005 0.000005 0.000005 0.000005 0.000005 0.000005
0.011498 2802.624518 1514.208845 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000006 0.000006 0.000006 0.000006 0.000006 0.000006
0.012328 2991.534544 1620.322207 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000007 0.000007 0.000007 0.000007 0.000007 0.000007
0.013219 3283.772856 1782.112414 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000007 0.000007 0.000007 0.000007 0.000007 0.000007
0.014175 3591.986458 1952.826187 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000008 0.000008 0.000008 0.000008 0.000008 0.000008
0.015199 3996.542598 2176.320407 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000009 0.000009 0.000009 0.000009 0.000009 0.000009
