# t[BJD] flux_norm_perf flux_norm_noise flux_norm_err
2458216.471464 -16.089168 -14.852015 1.906839
2458216.472126 -15.959801 -11.026143 1.906839
2458216.472788 -15.830434 -15.776744 1.906839
2458216.473450 -15.683145 -19.304447 1.906839
2458216.474112 -15.532901 -17.157689 1.906839
2458216.474774 -15.368184 -18.361425 1.906839
2458216.475436 -15.197750 -16.562037 1.906839
2458216.476098 -15.016249 -11.905616 1.906839
2458216.476760 -14.826577 -14.875580 1.906839
2458216.477422 -14.629085 -14.164543 1.906839
2458216.478084 -14.421383 -15.037432 1.906839
2458216.478746 -14.208837 -15.273089 1.906839
2458216.479408 -13.984552 -12.587487 1.906839
2458216.480070 -13.758022 -13.205674 1.906839
2458216.480732 -13.518823 -16.412055 1.906839
2458216.481394 -13.279505 -12.147166 1.906839
2458216.482056 -13.027247 -13.840250 1.906839
2458216.482718 -12.774988 -11.621249 1.906839
2458216.483380 -12.513146 -11.808714 1.906839
2458216.484042 -12.249840 -11.512099 1.906839
2458216.484704 -11.980060 -8.780859 1.906839
2458216.485366 -11.707835 -12.920137 1.906839
2458216.486028 -11.431688 -11.850735 1.906839
2458216.486690 -11.152750 -9.482210 1.906839
2458216.487352 -10.871831 -12.454279 1.906839
2458216.488014 -10.588417 -6.485927 1.906839
2458216.488676 -10.304327 -12.720654 1.906839
2458216.489338 -10.018666 -9.794624 1.906839
2458216.490000 -9.732993 -9.636315 1.906839
2458216.490662 -9.447262 -9.835940 1.906839
2458216.491324 -9.161568 -10.765100 1.906839
2458216.491986 -8.877856 -8.942581 1.906839
2458216.492648 -8.594144 -8.112471 1.906839
2458216.493310 -8.313924 -8.592348 1.906839
2458216.493972 -8.034197 -5.916825 1.906839
2458216.494634 -7.758732 -12.856753 1.906839
2458216.495296 -7.484804 -6.133307 1.906839
2458216.495958 -7.215290 -7.762626 1.906839
2458216.496620 -6.948802 -5.705593 1.906839
2458216.497282 -6.686328 -8.005768 1.906839
2458216.497944 -6.428727 -6.042171 1.906839
2458216.498606 -6.174268 -5.023534 1.906839
2458216.499268 -5.926799 -2.603558 1.906839
2458216.499930 -5.681213 -4.400256 1.906839
2458216.500592 -5.444915 -3.989645 1.906839
2458216.501254 -5.208939 -6.256096 1.906839
2458216.501916 -4.984640 -2.860382 1.906839
2458216.502578 -4.760341 -4.954935 1.906839
2458216.503240 -4.547222 -4.294751 1.906839
2458216.503902 -4.335550 0.094932 1.906839
2458216.504564 -4.133593 -3.464771 1.906839
2458216.505226 -3.934983 -6.025340 1.906839
2458216.505888 -3.744393 -2.999852 1.906839
2458216.506550 -3.559099 -2.924358 1.906839
2458216.507212 -3.379980 -2.488807 1.906839
2458216.507874 -3.208092 -2.186955 1.906839
2458216.508536 -3.040462 -4.618732 1.906839
2458216.509198 -2.881920 -0.872536 1.906839
2458216.509860 -2.725714 -2.291302 1.906839
2458216.510522 -2.580330 -1.216295 1.906839
2458216.511184 -2.435408 -4.096779 1.906839
2458216.511846 -2.302881 -2.092405 1.906839
2458216.512508 -2.170355 -2.687830 1.906839
2458216.513170 -2.048973 -3.185038 1.906839
2458216.513832 -1.928909 1.784640 1.906839
2458216.514494 -1.817872 -2.283142 1.906839
2458216.515156 -1.709799 -4.136656 1.906839
2458216.515818 -1.608731 -1.715549 1.906839
2458216.516480 -1.512119 0.013074 1.906839
2458216.517142 -1.420619 -0.514925 1.906839
2458216.517804 -1.334893 -0.623755 1.906839
2458216.518466 -1.252539 -1.609580 1.906839
2458216.519128 -1.177092 -3.226970 1.906839
2458216.519790 -1.103445 0.494028 1.906839
2458216.520452 -1.037653 -2.198971 1.906839
2458216.521114 -0.972266 -4.557822 1.906839
2458216.521776 -0.915495 -1.547318 1.906839
2458216.522438 -0.858724 -0.931047 1.906839
2458216.523100 -0.809533 3.960117 1.906839
2458216.523762 -0.761153 0.648745 1.906839
2458216.524424 -0.718689 0.761534 1.906839
2458216.525086 -0.678077 -0.495201 1.906839
2458216.525748 -0.641905 0.794135 1.906839
2458216.526410 -0.608453 -2.523690 1.906839
2458216.527072 -0.578147 1.544904 1.906839
2458216.527734 -0.551269 1.826368 1.906839
2458216.528396 -0.526417 2.324593 1.906839
2458216.529058 -0.505551 -2.652283 1.906839
2458216.529720 -0.485755 -2.937388 1.906839
2458216.530382 -0.470366 -1.229556 1.906839
2458216.531044 -0.455244 -0.014727 1.906839
2458216.531706 -0.444827 -2.776474 1.906839
2458216.532368 -0.434410 0.234667 1.906839
2458216.533030 -0.428097 -1.532655 1.906839
2458216.533692 -0.422178 -0.035614 1.906839
2458216.534354 -0.419385 -0.147932 1.906839
2458216.535016 -0.417521 -1.747260 1.906839
2458216.535678 -0.417952 -1.275556 1.906839
2458216.536340 -0.419734 2.060261 1.906839
2458216.537002 -0.423109 -0.308546 1.906839
2458216.537664 -0.428157 3.204605 1.906839
2458216.538326 -0.434216 -2.508582 1.906839
2458216.538988 -0.442184 -3.319053 1.906839
2458216.539650 -0.450683 -0.460947 1.906839
2458216.540312 -0.461253 -1.523584 1.906839
2458216.540974 -0.471968 -1.918687 1.906839
2458216.541636 -0.484850 0.477998 1.906839
2458216.542298 -0.497733 0.227537 1.906839
2458216.542960 -0.512507 -0.049251 1.906839
2458216.543622 -0.527443 -0.478677 1.906839
2458216.544284 -0.543797 0.847321 1.906839
2458216.544946 -0.560551 -2.567594 1.906839
2458216.545608 -0.578334 -0.639552 1.906839
2458216.546270 -0.596699 -1.213194 1.906839
2458216.546932 -0.615772 -0.210663 1.906839
2458216.547594 -0.635563 -2.080273 1.906839
2458216.548256 -0.655801 4.382270 1.906839
2458216.548918 -0.676855 -0.791884 1.906839
2458216.549580 -0.698147 2.445315 1.906839
2458216.550242 -0.720321 -0.871692 1.906839
2458216.550904 -0.742566 -5.407539 1.906839
2458216.551566 -0.765737 2.949734 1.906839
2458216.552228 -0.788909 -1.314013 1.906839
2458216.552890 -0.812911 0.304530 1.906839
2458216.553552 -0.836975 1.061996 1.906839
2458216.554214 -0.861674 -2.793279 1.906839
2458216.554876 -0.886543 -1.169120 1.906839
2458216.555538 -0.911886 1.256795 1.906839
2458216.556200 -0.937486 -0.275853 1.906839
2458216.556862 -0.963428 1.643463 1.906839
2458216.557524 -0.989702 1.374934 1.906839
2458216.558186 -1.016204 -2.481840 1.906839
2458216.558848 -1.043106 0.535708 1.906839
2458216.559510 -1.070140 -2.046661 1.906839
2458216.560172 -1.097635 -1.561894 1.906839
2458216.560834 -1.125177 -1.492240 1.906839
2458216.561496 -1.153244 -1.313951 1.906839
2458216.562158 -1.181310 -0.792612 1.906839
2458216.562820 -1.209902 -3.652550 1.906839
2458216.563482 -1.238527 -0.683163 1.906839
2458216.564144 -1.267595 -2.969645 1.906839
2458216.564806 -1.296775 1.807022 1.906839
2458216.565468 -1.326323 -1.599806 1.906839
