# t[BJD] flux_norm_perf flux_norm_noise flux_norm_err
2454964.553195 -13.436019 -13.521805 0.299729
2454964.573629 -13.450199 -13.326040 0.299729
2454964.594063 -13.464378 -12.771342 0.299729
2454964.614497 -13.478557 -14.026164 0.299729
2454964.634931 -13.492737 -13.517120 0.299729
2454964.655365 -13.506916 -13.432759 0.299729
2454964.675799 -13.521095 -13.584488 0.299729
2454964.696233 -13.535274 -13.306700 0.299729
2454964.716667 -13.549454 -13.525078 0.299729
2454964.737101 -13.562820 -14.228444 0.299729
2454964.757535 -13.574619 -13.631616 0.299729
2454964.777969 -13.586419 -13.427741 0.299729
2454964.798403 -13.598219 -13.998714 0.299729
2454964.818837 -13.610018 -13.462013 0.299729
2454964.839271 -13.621818 -13.638782 0.299729
2454964.859705 -13.633618 -13.071620 0.299729
2454964.880139 -13.645417 -13.815391 0.299729
2454964.900573 -13.657217 -14.318449 0.299729
2454964.921007 -13.667300 -13.436510 0.299729
2454964.941441 -13.676588 -13.919275 0.299729
2454964.961875 -13.685876 -13.555732 0.299729
2454964.982309 -13.695164 -13.831323 0.299729
2454965.002743 -13.704452 -13.382385 0.299729
2454965.023177 -13.713740 -13.814320 0.299729
2454965.043611 -13.723029 -13.994068 0.299729
2454965.064045 -13.732317 -13.298173 0.299729
2454965.084479 -13.741538 -13.533618 0.299729
2454965.104913 -13.748199 -14.121520 0.299729
2454965.125347 -13.754860 -13.532718 0.299729
2454965.145781 -13.761521 -13.449404 0.299729
2454965.166215 -13.768182 -13.897102 0.299729
2454965.186649 -13.774844 -13.732908 0.299729
2454965.207083 -13.781505 -14.022404 0.299729
2454965.227517 -13.788166 -14.085290 0.299729
2454965.247951 -13.794827 -13.874185 0.299729
2454965.268385 -13.800488 -13.369944 0.299729
2454965.288819 -13.804425 -13.650507 0.299729
2454965.309253 -13.808362 -13.845672 0.299729
2454965.329687 -13.812299 -13.346606 0.299729
2454965.350121 -13.816236 -13.656991 0.299729
2454965.370555 -13.820174 -13.855596 0.299729
2454965.390989 -13.824111 -14.029170 0.299729
2454965.411423 -13.828048 -14.043018 0.299729
2454965.431857 -13.831985 -14.511832 0.299729
2454965.452291 -13.833937 -14.622766 0.299729
2454965.472725 -13.835074 -13.912893 0.299729
2454965.493159 -13.836211 -13.428487 0.299729
2454965.513593 -13.837349 -13.963788 0.299729
2454965.534027 -13.838486 -13.982338 0.299729
2454965.554461 -13.839623 -13.387923 0.299729
2454965.574895 -13.840760 -13.686898 0.299729
2454965.595329 -13.841897 -14.249974 0.299729
2454965.615763 -13.842890 -13.911755 0.299729
2454965.636197 -13.841173 -13.791814 0.299729
2454965.656631 -13.839457 -14.170498 0.299729
2454965.677065 -13.837740 -13.637608 0.299729
2454965.697499 -13.836024 -13.610498 0.299729
2454965.717933 -13.834308 -13.533626 0.299729
2454965.738367 -13.832591 -14.120353 0.299729
2454965.758801 -13.830875 -13.961274 0.299729
2454965.779235 -13.829159 -13.896484 0.299729
2454965.799669 -13.826310 -13.846136 0.299729
2454965.820103 -13.821711 -13.814129 0.299729
2454965.840537 -13.817111 -14.076212 0.299729
2454965.860971 -13.812512 -13.641939 0.299729
2454965.881405 -13.807912 -14.228528 0.299729
2454965.901839 -13.803313 -14.033403 0.299729
2454965.922273 -13.798713 -14.252256 0.299729
2454965.942707 -13.794113 -14.252911 0.299729
2454965.963141 -13.789514 -14.215777 0.299729
2454965.983575 -13.782793 -13.565872 0.299729
2454966.004009 -13.775306 -13.655405 0.299729
2454966.024443 -13.767818 -13.436912 0.299729
2454966.044877 -13.760331 -13.766533 0.299729
2454966.065311 -13.752843 -13.442613 0.299729
2454966.085745 -13.745356 -13.908957 0.299729
2454966.106179 -13.737868 -13.546258 0.299729
2454966.126613 -13.730381 -13.545255 0.299729
2454966.147047 -13.722675 -13.672391 0.299729
2454966.167481 -13.712319 -13.643973 0.299729
2454966.187915 -13.701964 -13.318448 0.299729
2454966.208349 -13.691609 -13.284222 0.299729
2454966.228783 -13.681254 -13.639227 0.299729
2454966.249217 -13.670899 -14.280743 0.299729
2454966.269651 -13.660544 -13.772630 0.299729
2454966.290085 -13.650189 -13.499078 0.299729
2454966.310519 -13.639833 -13.440982 0.299729
2454966.330953 -13.628299 -13.574966 0.299729
2454966.351387 -13.615122 -13.153106 0.299729
2454966.371821 -13.601945 -13.471348 0.299729
2454966.392255 -13.588768 -13.102275 0.299729
2454966.412689 -13.575590 -13.721304 0.299729
2454966.433123 -13.562413 -13.290637 0.299729
2454966.453557 -13.549236 -13.704441 0.299729
2454966.473991 -13.536059 -13.000361 0.299729
2454966.494425 -13.522882 -13.257311 0.299729
2454966.514859 -13.507614 -13.430479 0.299729
2454966.535293 -13.491686 -13.423186 0.299729
2454966.555727 -13.475757 -13.595693 0.299729
2454966.576161 -13.459828 -13.163534 0.299729
2454966.596595 -13.443899 -13.694257 0.299729
2454966.617029 -13.427970 -13.725846 0.299729
2454966.637463 -13.412042 -13.021517 0.299729
2454966.657897 -13.396113 -13.284149 0.299729
2454966.678331 -13.379914 -13.131375 0.299729
2454966.698765 -13.361327 -13.170550 0.299729
2454966.719199 -13.342741 -13.705697 0.299729
2454966.739633 -13.324154 -13.469245 0.299729
2454966.760067 -13.305567 -13.521545 0.299729
2454966.780501 -13.286981 -13.344591 0.299729
2454966.800935 -13.268394 -13.230332 0.299729
2454966.821369 -13.249807 -13.067546 0.299729
2454966.841803 -13.231220 -13.377806 0.299729
2454966.862237 -13.211507 -12.710487 0.299729
2454966.882671 -13.190378 -13.110870 0.299729
2454966.903105 -13.169249 -13.786454 0.299729
2454966.923539 -13.148120 -12.733928 0.299729
2454966.943973 -13.126992 -12.829224 0.299729
2454966.964407 -13.105863 -12.930820 0.299729
2454966.984841 -13.084734 -13.156480 0.299729
2454967.005275 -13.063605 -12.670094 0.299729
2454967.025709 -13.042476 -13.137305 0.299729
2454967.046143 -13.019458 -12.966637 0.299729
2454967.066577 -12.995923 -13.280201 0.299729
2454967.087011 -12.972389 -12.896441 0.299729
2454967.107445 -12.948854 -13.162284 0.299729
2454967.127879 -12.925319 -12.570225 0.299729
2454967.148313 -12.901784 -13.190545 0.299729
2454967.168747 -12.878249 -12.928210 0.299729
2454967.189181 -12.854714 -13.093963 0.299729
2454967.209615 -12.830893 -13.154287 0.299729
2454967.230049 -12.805106 -13.061499 0.299729
2454967.250483 -12.779319 -12.741328 0.299729
2454967.270917 -12.753531 -13.293115 0.299729
2454967.291351 -12.727744 -12.587679 0.299729
2454967.311785 -12.701957 -12.762119 0.299729
2454967.332219 -12.676169 -12.289509 0.299729
2454967.352653 -12.650382 -13.426363 0.299729
2454967.373087 -12.624595 -12.787444 0.299729
2454967.393521 -12.597831 -12.480466 0.299729
2454967.413955 -12.569961 -12.656526 0.299729
2454967.434389 -12.542090 -12.820731 0.299729
2454967.454823 -12.514220 -12.416702 0.299729
2454967.475257 -12.486349 -12.570527 0.299729
2454967.495691 -12.458479 -12.792479 0.299729
2454967.516125 -12.430608 -12.577259 0.299729
2454967.536559 -12.402738 -12.503099 0.299729
2454967.556993 -12.374867 -11.796377 0.299729
2454967.577427 -12.345456 -12.891423 0.299729
2454967.597861 -12.315684 -12.478892 0.299729
2454967.618295 -12.285912 -12.171942 0.299729
2454967.638729 -12.256140 -11.879125 0.299729
2454967.659163 -12.226368 -11.683337 0.299729
2454967.679597 -12.196596 -12.569698 0.299729
2454967.700031 -12.166824 -12.019357 0.299729
2454967.720465 -12.137052 -12.609082 0.299729
2454967.740899 -12.107019 -12.248780 0.299729
2454967.761333 -12.075537 -12.063201 0.299729
2454967.781767 -12.044055 -12.019764 0.299729
2454967.802201 -12.012573 -11.994033 0.299729
2454967.822635 -11.981091 -11.910894 0.299729
2454967.843069 -11.949609 -11.996784 0.299729
2454967.863503 -11.918127 -11.406218 0.299729
2454967.883937 -11.886645 -12.005080 0.299729
2454967.904371 -11.855163 -11.874694 0.299729
2454967.924805 -11.822935 -11.540865 0.299729
2454967.945239 -11.789941 -12.383332 0.299729
2454967.965673 -11.756947 -11.906216 0.299729
2454967.986107 -11.723954 -12.270541 0.299729
2454968.006541 -11.690960 -11.659451 0.299729
2454968.026975 -11.657966 -11.694597 0.299729
2454968.047409 -11.624973 -11.603424 0.299729
2454968.067843 -11.591979 -11.694801 0.299729
2454968.088277 -11.558986 -11.369687 0.299729
2454968.108711 -11.524898 -11.600723 0.299729
2454968.129145 -11.490595 -11.398164 0.299729
2454968.149579 -11.456292 -11.245536 0.299729
2454968.170013 -11.421989 -11.226943 0.299729
2454968.190447 -11.387687 -11.244146 0.299729
2454968.210881 -11.353384 -11.649207 0.299729
2454968.231315 -11.319081 -11.510882 0.299729
2454968.251749 -11.284778 -10.840181 0.299729
2454968.272183 -11.250279 -10.717797 0.299729
2454968.292617 -11.214871 -10.684013 0.299729
2454968.313051 -11.179463 -11.014901 0.299729
2454968.333485 -11.144055 -10.824730 0.299729
2454968.353919 -11.108647 -11.124236 0.299729
2454968.374353 -11.073239 -10.592974 0.299729
2454968.394787 -11.037831 -11.173163 0.299729
2454968.415221 -11.002423 -11.186423 0.299729
2454968.435655 -10.967015 -11.326290 0.299729
2454968.456089 -10.931138 -11.104080 0.299729
2454968.476523 -10.894827 -10.780384 0.299729
2454968.496957 -10.858516 -10.885959 0.299729
2454968.517391 -10.822205 -10.946198 0.299729
2454968.537825 -10.785895 -10.701072 0.299729
2454968.558259 -10.749584 -11.162261 0.299729
2454968.578693 -10.713273 -10.907562 0.299729
2454968.599127 -10.676963 -10.666307 0.299729
2454968.619561 -10.640652 -10.230092 0.299729
2454968.639995 -10.603735 -10.551192 0.299729
2454968.660429 -10.566721 -10.425341 0.299729
2454968.680863 -10.529707 -10.434511 0.299729
2454968.701297 -10.492693 -10.331462 0.299729
2454968.721731 -10.455679 -10.427979 0.299729
2454968.742165 -10.418665 -10.685416 0.299729
2454968.762599 -10.381650 -10.454385 0.299729
2454968.783033 -10.344636 -10.217050 0.299729
2454968.803467 -10.307519 -10.332931 0.299729
2454968.823901 -10.269994 -9.957996 0.299729
2454968.844335 -10.232470 -10.429643 0.299729
2454968.864769 -10.194946 -10.150458 0.299729
2454968.885203 -10.157422 -10.219716 0.299729
2454968.905637 -10.119898 -9.835215 0.299729
2454968.926071 -10.082374 -10.457778 0.299729
2454968.946505 -10.044850 -10.042913 0.299729
2454968.966939 -10.007326 -10.238337 0.299729
2454968.987373 -9.969626 -10.256998 0.299729
2454969.007807 -9.931778 -9.973198 0.299729
2454969.028241 -9.893931 -10.113225 0.299729
2454969.048675 -9.856083 -9.886637 0.299729
2454969.069109 -9.818235 -9.604660 0.299729
2454969.089543 -9.780388 -10.088420 0.299729
2454969.109977 -9.742540 -9.805851 0.299729
2454969.130411 -9.704692 -9.581415 0.299729
2454969.150845 -9.666845 -10.157310 0.299729
2454969.171279 -9.628867 -9.333357 0.299729
2454969.191713 -9.590873 -9.261451 0.299729
2454969.212147 -9.552879 -9.129825 0.299729
2454969.232581 -9.514885 -9.379342 0.299729
2454969.253015 -9.476891 -10.267509 0.299729
2454969.273449 -9.438897 -9.502685 0.299729
2454969.293883 -9.400903 -9.282446 0.299729
2454969.314317 -9.362909 -8.948677 0.299729
2454969.334751 -9.324920 -9.384911 0.299729
2454969.355185 -9.286946 -9.274675 0.299729
2454969.375619 -9.248973 -9.471071 0.299729
2454969.396053 -9.211000 -9.476602 0.299729
2454969.416487 -9.173026 -9.173638 0.299729
2454969.436921 -9.135053 -9.194776 0.299729
2454969.457355 -9.097080 -9.022724 0.299729
2454969.477789 -9.059107 -8.411648 0.299729
2454969.498223 -9.021133 -8.367272 0.299729
2454969.518657 -8.983261 -8.632656 0.299729
2454969.539091 -8.945464 -8.804980 0.299729
2454969.559525 -8.907668 -8.643286 0.299729
2454969.579959 -8.869871 -8.774088 0.299729
2454969.600393 -8.832074 -8.958097 0.299729
2454969.620827 -8.794278 -8.668294 0.299729
2454969.641261 -8.756481 -9.001716 0.299729
2454969.661695 -8.718685 -8.692981 0.299729
2454969.682129 -8.680888 -8.790215 0.299729
2454969.702563 -8.643384 -9.211000 0.299729
2454969.722997 -8.605909 -8.349140 0.299729
2454969.743431 -8.568433 -8.435193 0.299729
2454969.763865 -8.530957 -8.999956 0.299729
2454969.784299 -8.493482 -8.744214 0.299729
2454969.804733 -8.456006 -8.347133 0.299729
2454969.825167 -8.418530 -8.514484 0.299729
2454969.845601 -8.381055 -8.300492 0.299729
2454969.866035 -8.343694 -8.077276 0.299729
2454969.886469 -8.306671 -8.035025 0.299729
2454969.906903 -8.269648 -8.322371 0.299729
2454969.927337 -8.232625 -8.109673 0.299729
2454969.947771 -8.195602 -8.758098 0.299729
2454969.968205 -8.158579 -8.116775 0.299729
2454969.988639 -8.121556 -7.810300 0.299729
2454970.009073 -8.084534 -7.948667 0.299729
2454970.029507 -8.047511 -8.336220 0.299729
2454970.049941 -8.010829 -8.700901 0.299729
2454970.070375 -7.974378 -7.256555 0.299729
2454970.090809 -7.937927 -7.654538 0.299729
2454970.111243 -7.901476 -7.525047 0.299729
2454970.131677 -7.865026 -7.628673 0.299729
2454970.152111 -7.828575 -7.825151 0.299729
2454970.172545 -7.792124 -7.682009 0.299729
2454970.192979 -7.755674 -8.078851 0.299729
2454970.213413 -7.719223 -7.710622 0.299729
2454970.233847 -7.683409 -7.237260 0.299729
2454970.254281 -7.647637 -7.201280 0.299729
2454970.274715 -7.611866 -7.899360 0.299729
2454970.295149 -7.576094 -7.626288 0.299729
2454970.315583 -7.540322 -7.568221 0.299729
2454970.336017 -7.504551 -7.601453 0.299729
2454970.356451 -7.468779 -7.214210 0.299729
2454970.376885 -7.433007 -7.684832 0.299729
2454970.397319 -7.397452 -7.559804 0.299729
2454970.417753 -7.362454 -6.993086 0.299729
2454970.438187 -7.327456 -6.944174 0.299729
2454970.458621 -7.292458 -7.547690 0.299729
2454970.479055 -7.257460 -7.359669 0.299729
2454970.499489 -7.222462 -6.797287 0.299729
2454970.519923 -7.187464 -7.495987 0.299729
2454970.540357 -7.152466 -7.113395 0.299729
2454970.560791 -7.117468 -7.112625 0.299729
2454970.581225 -7.083001 -7.103447 0.299729
2454970.601659 -7.048859 -6.982381 0.299729
2454970.622093 -7.014717 -6.882529 0.299729
2454970.642527 -6.980575 -7.441004 0.299729
2454970.662961 -6.946433 -6.530678 0.299729
2454970.683395 -6.912291 -6.647698 0.299729
2454970.703829 -6.878150 -7.263761 0.299729
2454970.724263 -6.844008 -7.010676 0.299729
2454970.744697 -6.809866 -6.783868 0.299729
2454970.765131 -6.776616 -6.547003 0.299729
2454970.785565 -6.743401 -7.061378 0.299729
2454970.805999 -6.710186 -6.929376 0.299729
2454970.826433 -6.676971 -6.741044 0.299729
2454970.846867 -6.643756 -6.539230 0.299729
2454970.867301 -6.610541 -7.335687 0.299729
2454970.887735 -6.577326 -6.783512 0.299729
2454970.908169 -6.544111 -6.526410 0.299729
2454970.928603 -6.511197 -6.574389 0.299729
2454970.949037 -6.478969 -5.756187 0.299729
2454970.969471 -6.446741 -6.440440 0.299729
2454970.989905 -6.414512 -6.145758 0.299729
2454971.010339 -6.382284 -6.535112 0.299729
2454971.030773 -6.350056 -6.712130 0.299729
