# t[BJD] flux_norm_perf flux_norm_noise flux_norm_err
2454964.553195 30.588577 30.715586 0.317228
2454964.594064 30.742085 30.743963 0.317228
2454964.634933 30.895593 30.536905 0.317228
2454964.655367 30.972346 30.855327 0.317228
2454964.675802 31.049102 31.060145 0.317228
2454964.696236 31.125854 31.493173 0.317228
2454964.716671 31.202610 32.192055 0.317228
2454964.737105 31.278567 30.954424 0.317228
2454964.757540 31.352997 31.798022 0.317228
2454964.777974 31.427424 31.025371 0.317228
2454964.798409 31.501854 31.022609 0.317228
2454964.818843 31.576281 31.918742 0.317228
2454964.839278 31.650711 30.770260 0.317228
2454964.859712 31.725138 31.546207 0.317228
2454964.880147 31.799569 31.976174 0.317228
2454964.900581 31.873995 31.506636 0.317228
2454964.921016 31.946465 32.391944 0.317228
2454964.941450 32.018026 32.229212 0.317228
2454964.961885 32.089590 32.692318 0.317228
2454964.982319 32.161151 32.046957 0.317228
2454965.002754 32.232715 32.605965 0.317228
2454965.023188 32.304276 31.799318 0.317228
2454965.043623 32.375840 32.669609 0.317228
2454965.064057 32.447401 31.913904 0.317228
2454965.084492 32.518877 32.607575 0.317228
2454965.104926 32.587049 32.424469 0.317228
2454965.125361 32.655224 32.514758 0.317228
2454965.145795 32.723396 32.883061 0.317228
2454965.166230 32.791571 32.458363 0.317228
2454965.186664 32.859743 32.909059 0.317228
2454965.207099 32.927918 33.088373 0.317228
2454965.227533 32.996090 32.622783 0.317228
2454965.247968 33.064265 33.264785 0.317228
2454965.268402 33.131008 33.165735 0.317228
2454965.288837 33.195298 33.049096 0.317228
2454965.309271 33.259586 33.109768 0.317228
2454965.329706 33.323876 33.097498 0.317228
2454965.350140 33.388163 33.768399 0.317228
2454965.370575 33.452454 33.398660 0.317228
2454965.391009 33.516741 33.659310 0.317228
2454965.411444 33.581032 33.005845 0.317228
2454965.431878 33.645319 33.917538 0.317228
2454965.452313 33.706526 33.566956 0.317228
2454965.472747 33.766470 33.491617 0.317228
2454965.493182 33.826417 34.071829 0.317228
2454965.513616 33.886361 33.965703 0.317228
2454965.534051 33.946308 34.197876 0.317228
2454965.554485 34.006253 34.228249 0.317228
2454965.574920 34.066200 34.580689 0.317228
2454965.595354 34.126144 34.181323 0.317228
