# t[BJD] flux_norm_perf flux_norm_noise flux_norm_err
2458216.471464 30.588577 25.210488 4.317758
2458216.472123 30.897473 27.495357 3.957825
2458216.472781 31.205902 24.915986 3.721247
2458216.473555 31.559141 29.031676 3.436601
2458216.474302 31.898633 36.044450 2.990665
2458216.474960 32.186199 30.119731 2.787967
2458216.475709 32.513535 30.378688 2.580346
2458216.476368 32.788068 33.370820 2.373884
2458216.477029 33.063264 32.908673 2.233733
2458216.477689 33.324900 29.928288 2.089238
2458216.478438 33.618965 35.843500 1.947639
2458216.479099 33.863989 35.677454 1.810094
2458216.479757 34.104874 33.665449 1.732779
2458216.480417 34.333518 35.381926 1.623612
2458216.481168 34.586636 34.738750 1.550930
2458216.481825 34.794424 35.129376 1.473325
2458216.482484 34.995949 32.827153 1.432496
2458216.483143 35.186326 35.594728 1.387903
2458216.483802 35.366064 36.239985 1.353444
2458216.484461 35.537612 36.262620 1.327093
2458216.485121 35.694862 36.085107 1.290318
2458216.485869 35.864995 37.267779 1.275260
2458216.486528 35.998618 34.883551 1.254411
2458216.487186 36.127456 34.927474 1.243118
2458216.487847 36.237643 38.042397 1.240223
2458216.488597 36.358306 39.181548 1.223138
2458216.489255 36.444158 35.481905 1.206633
2458216.489914 36.529434 35.533298 1.201710
2458216.490575 36.591904 36.189416 1.193023
2458216.491234 36.654184 37.241766 1.188969
2458216.491893 36.695946 37.001026 1.178544
2458216.492641 36.740217 35.920475 1.184336
2458216.493301 36.759675 36.866008 1.173043
2458216.493960 36.776060 37.227539 1.174780
2458216.494619 36.776882 35.233040 1.169857
2458216.495279 36.771506 38.181172 1.173043
2458216.495941 36.754306 36.347484 1.169278
2458216.496600 36.728229 36.410087 1.169857
2458216.497260 36.693909 38.193058 1.166672
2458216.497919 36.648315 33.826013 1.168120
2458216.498578 36.597820 37.960538 1.169278
2458216.499345 36.523556 37.374853 1.157116
2458216.500004 36.455011 36.612018 1.149298
2458216.500663 36.374378 36.608640 1.152483
2458216.501324 36.291448 34.840161 1.157696
2458216.501984 36.195281 35.502396 1.160012
2458216.502735 36.084139 35.942899 1.155958
2458216.503390 35.974856 35.190172 1.157116
2458216.504049 35.864905 37.566296 1.159723
2458216.504708 35.742908 34.490846 1.160012
2458216.505369 35.620111 35.388274 1.156537
2458216.506121 35.469822 34.315105 1.151325
2458216.506784 35.335541 34.985312 1.162039
2458216.507447 35.193342 36.041443 1.154800
2458216.508201 35.029573 33.985973 1.150746
2458216.508865 34.878512 35.434317 1.153352
2458216.509527 34.726343 36.303409 1.157406
2458216.510190 34.569123 34.815799 1.145534
2458216.510853 34.409582 33.350022 1.151615
2458216.511511 34.248083 34.710556 1.151615
2458216.512265 34.059850 33.594712 1.155089
2458216.512932 33.890722 33.838405 1.144375
2458216.513596 33.720055 32.594731 1.151904
2458216.514260 33.547829 32.272215 1.154510
2458216.514920 33.374300 33.254867 1.156827
2458216.515584 33.198942 32.556536 1.140321
2458216.516241 33.023213 33.814073 1.148140
2458216.516901 32.846448 32.485772 1.145534
2458216.517563 32.667171 31.381110 1.145534
2458216.518227 32.487352 30.757449 1.143796
2458216.518888 32.306897 32.471835 1.152773
2458216.519551 32.125847 30.144635 1.141190
2458216.520304 31.919378 31.581421 1.145534
2458216.520966 31.737727 31.961598 1.149008
2458216.521627 31.556082 31.736310 1.151615
2458216.522291 31.373554 31.400705 1.145534
2458216.522953 31.191674 30.436564 1.138584
2458216.523614 31.010116 30.842467 1.135399
2458216.524275 30.828853 29.842779 1.148140
2458216.524939 30.647022 30.694983 1.149008
2458216.525604 30.465278 31.127355 1.152194
2458216.526266 30.284889 31.800070 1.147271
2458216.526932 30.103725 31.977968 1.138294
2458216.527597 29.923706 29.833642 1.140321
2458216.528258 29.744953 28.386624 1.137715
2458216.528911 29.569583 28.538075 1.144086
2458216.529574 29.391528 31.108998 1.137136
2458216.530233 29.216116 31.501340 1.142638
2458216.530897 29.039414 29.389215 1.141480
2458216.531676 28.833897 28.392451 1.152194
2458216.532339 28.659238 31.196894 1.153352
2458216.532999 28.487012 27.792990 1.145534
2458216.533662 28.314253 28.033004 1.145244
2458216.534324 28.143203 28.606614 1.139453
2458216.534985 27.972958 26.866845 1.146692
2458216.535648 27.803404 25.728556 1.150746
2458216.536310 27.634969 29.653539 1.147561
2458216.536972 27.467470 28.618872 1.148719
2458216.537632 27.301656 27.726378 1.146692
2458216.538295 27.135733 25.004162 1.154800
2458216.538959 26.971074 26.320816 1.163197
2458216.539620 26.807505 26.260174 1.157985
2458216.540283 26.645273 25.762630 1.162329
2458216.540945 26.483327 28.858817 1.164935
2458216.541612 26.322317 26.182841 1.166093
2458216.542277 26.161789 26.253131 1.167251
2458216.542939 26.003930 26.808357 1.174201
2458216.543602 25.846073 24.337950 1.182888
2458216.544268 25.689148 24.418629 1.171016
2458216.544919 25.536290 24.447929 1.166383
2458216.545582 25.381911 26.979121 1.167251
2458216.546242 25.229099 24.771181 1.164066
2458216.546905 25.076571 24.673567 1.166962
2458216.547561 24.926814 26.237657 1.162908
2458216.548214 24.778362 24.184411 1.178544
2458216.548989 24.603930 26.199937 1.179413
2458216.549641 24.457825 24.084454 1.177676
2458216.550301 24.311376 26.109152 1.200841
2458216.550954 24.166787 22.329333 1.174491
2458216.551616 24.021977 24.444880 1.176518
2458216.552279 23.876964 24.515834 1.165803
2458216.553029 23.715236 24.637875 1.156537
2458216.553691 23.572484 22.389773 1.164645
2458216.554354 23.431552 23.920637 1.160881
2458216.555017 23.290622 23.305335 1.173043
2458216.555680 23.151424 22.209433 1.164066
2458216.556339 23.013345 23.194725 1.170726
2458216.557001 22.876060 25.022580 1.165803
2458216.557665 22.738926 21.078627 1.167251
2458216.558332 22.602321 20.729203 1.173043
2458216.558993 22.467768 23.942994 1.178544
2458216.559659 22.333067 23.495776 1.163197
2458216.560323 22.199853 23.756812 1.174491
2458216.560985 22.067633 22.998306 1.169857
2458216.561646 21.936940 22.480218 1.165514
2458216.562310 21.805975 21.371077 1.167251
2458216.562974 21.676599 21.589961 1.153352
2458216.563635 21.547861 22.174861 1.151325
2458216.564297 21.420760 20.663830 1.155958
2458216.564959 21.293660 19.438242 1.158275
2458216.565623 21.167841 19.931192 1.171305
2458216.566284 21.042800 20.494084 1.170147
2458216.566949 20.918398 20.146269 1.170437
2458216.567611 20.795025 22.548258 1.167541
2458216.568274 20.672594 21.052289 1.149588
2458216.568937 20.550881 21.939895 1.152483
2458216.569600 20.430036 18.748265 1.154221
2458216.570262 20.310341 20.376316 1.160881
2458216.571579 20.074625 19.337445 1.162618
2458216.572242 19.956905 19.604589 1.171305
2458216.572905 19.840676 19.451605 1.168410
2458216.573566 19.724869 20.149702 1.149298
2458216.574230 19.610282 19.608382 1.166962
2458216.574892 19.496040 20.030505 1.171016
2458216.575552 19.383767 19.799577 1.167251
2458216.576215 19.271164 18.676371 1.168699
2458216.576875 19.160434 18.574692 1.171305
2458216.577537 19.049808 20.777615 1.175938
2458216.578291 18.925168 19.799686 1.182309
2458216.578951 18.816678 18.319333 1.173911
2458216.579613 18.708960 19.416906 1.174491
