# t[BJD] flux_norm_perf flux_norm_noise flux_norm_err
2454964.553195 1.000065 0.999676 0.000351
2454964.573629 1.000008 0.999980 0.000351
2454964.594063 1.000013 0.999844 0.000351
2454964.614497 1.000013 1.000502 0.000351
2454964.634931 0.999971 0.999872 0.000351
2454964.655365 0.999969 0.999412 0.000351
2454964.675799 0.999936 0.999720 0.000351
2454964.696233 0.999947 1.000049 0.000351
2454964.716667 0.999899 0.999936 0.000351
2454964.737101 0.999908 0.999770 0.000351
2454964.757535 0.999919 1.000377 0.000351
2454964.777969 0.999913 0.999751 0.000351
2454964.798403 0.999978 0.999707 0.000351
2454964.818837 0.999942 0.999693 0.000351
2454964.839271 0.999971 0.999588 0.000351
2454964.859705 0.999965 1.000361 0.000351
2454964.880139 0.999926 0.999803 0.000351
2454964.900573 0.999981 0.999659 0.000351
2454964.921007 0.999978 1.000206 0.000351
2454964.941441 0.999990 1.000145 0.000351
2454964.961875 1.000009 0.999558 0.000351
2454964.982309 1.000000 1.000236 0.000351
2454965.002743 1.000060 1.001063 0.000351
2454965.023177 1.000087 0.999783 0.000351
2454965.043611 1.000100 1.000239 0.000351
2454965.064045 1.000117 1.000092 0.000351
2454965.084479 1.000151 0.999988 0.000351
2454965.104913 1.000160 0.999617 0.000351
2454965.125347 1.000137 1.000410 0.000351
2454965.145781 1.000125 1.000265 0.000351
2454965.166215 1.000131 1.000292 0.000351
2454965.186649 1.000115 1.000109 0.000351
2454965.207083 1.000104 1.000162 0.000351
2454965.227517 1.000074 1.000500 0.000351
2454965.247951 1.000070 1.000429 0.000351
2454965.268385 1.000072 0.999978 0.000351
2454965.288819 1.000079 1.000175 0.000351
2454965.309253 1.000070 0.999943 0.000351
2454965.329687 1.000042 1.000242 0.000351
2454965.350121 1.000043 1.000010 0.000351
2454965.370555 1.000028 1.000143 0.000351
2454965.390989 0.999983 1.000371 0.000351
2454965.411423 1.000039 1.000699 0.000351
2454965.431857 1.000063 1.000048 0.000351
2454965.452291 1.000068 0.999892 0.000351
2454965.472725 1.000127 0.999986 0.000351
2454965.493159 1.000122 0.999981 0.000351
2454965.513593 1.000094 1.000325 0.000351
2454965.534027 1.000114 1.000511 0.000351
