# t[BJD] flux_norm_perf flux_norm_noise flux_norm_err
2454964.553195 1.000000 0.999900 0.000351
2454964.573629 1.000000 1.000145 0.000351
2454964.594063 1.000000 1.000812 0.000351
2454964.614497 1.000000 0.999359 0.000351
2454964.634931 1.000000 0.999971 0.000351
2454964.655365 1.000000 1.000087 0.000351
2454964.675799 1.000000 0.999926 0.000351
2454964.696233 1.000000 1.000268 0.000351
2454964.716667 1.000000 1.000029 0.000351
2454964.737101 1.000000 0.999221 0.000351
2454964.757535 1.000000 0.999933 0.000351
2454964.777969 1.000000 1.000186 0.000351
2454964.798403 1.000000 0.999531 0.000351
2454964.818837 1.000000 1.000173 0.000351
2454964.839271 1.000000 0.999980 0.000351
2454964.859705 1.000000 1.000658 0.000351
2454964.880139 1.000000 0.999801 0.000351
2454964.900573 1.000000 0.999226 0.000351
2454964.921007 1.000000 1.000270 0.000351
2454964.941441 1.000000 0.999716 0.000351
2454964.961875 1.000000 1.000152 0.000351
2454964.982309 1.000000 0.999841 0.000351
2454965.002743 1.000000 1.000377 0.000351
2454965.023177 1.000000 0.999882 0.000351
2454965.043611 1.000000 0.999683 0.000351
2454965.064045 1.000000 1.000508 0.000351
2454965.084479 1.000000 1.000243 0.000351
2454965.104913 1.000000 0.999563 0.000351
2454965.125347 1.000000 1.000260 0.000351
2454965.145781 1.000000 1.000366 0.000351
2454965.166215 1.000000 0.999849 0.000351
2454965.186649 1.000000 1.000049 0.000351
2454965.207083 1.000000 0.999718 0.000351
2454965.227517 1.000000 0.999652 0.000351
2454965.247951 1.000000 0.999907 0.000351
2454965.268385 1.000000 1.000504 0.000351
2454965.288819 1.000000 1.000180 0.000351
2454965.309253 1.000000 0.999956 0.000351
2454965.329687 1.000000 1.000545 0.000351
2454965.350121 1.000000 1.000186 0.000351
2454965.370555 1.000000 0.999959 0.000351
2454965.390989 1.000000 0.999760 0.000351
2454965.411423 1.000000 0.999748 0.000351
2454965.431857 1.000000 0.999204 0.000351
2454965.452291 1.000000 0.999076 0.000351
2454965.472725 1.000000 0.999909 0.000351
2454965.493159 1.000000 1.000477 0.000351
2454965.513593 1.000000 0.999852 0.000351
2454965.534027 1.000000 0.999832 0.000351
2454965.554461 1.000000 1.000529 0.000351
2454965.574895 1.000000 1.000180 0.000351
2454965.595329 1.000000 0.999522 0.000351
2454965.615763 1.000000 0.999919 0.000351
2454965.636197 1.000000 1.000058 0.000351
2454965.656631 1.000000 0.999612 0.000351
2454965.677065 1.000000 1.000234 0.000351
2454965.697499 1.000000 1.000264 0.000351
2454965.717933 1.000000 1.000352 0.000351
2454965.738367 1.000000 0.999663 0.000351
2454965.758801 1.000000 0.999847 0.000351
2454965.779235 1.000000 0.999921 0.000351
2454965.799669 1.000000 0.999977 0.000351
2454965.820103 1.000000 1.000009 0.000351
2454965.840537 1.000000 0.999697 0.000351
2454965.860971 1.000000 1.000200 0.000351
2454965.881405 1.000000 0.999507 0.000351
2454965.901839 1.000000 0.999731 0.000351
2454965.922273 1.000000 0.999469 0.000351
2454965.942707 1.000000 0.999463 0.000351
2454965.963141 1.000000 0.999501 0.000351
2454965.983575 1.000000 1.000254 0.000351
2454966.004009 1.000000 1.000140 0.000351
2454966.024443 1.000000 1.000388 0.000351
2454966.044877 1.000000 0.999993 0.000351
2454966.065311 1.000000 1.000363 0.000351
2454966.085745 1.000000 0.999808 0.000351
2454966.106179 1.000000 1.000224 0.000351
2454966.126613 1.000000 1.000217 0.000351
2454966.147047 1.000000 1.000059 0.000351
2454966.167481 1.000000 1.000080 0.000351
2454966.187915 1.000000 1.000449 0.000351
2454966.208349 1.000000 1.000477 0.000351
2454966.228783 1.000000 1.000049 0.000351
2454966.249217 1.000000 0.999286 0.000351
2454966.269651 1.000000 0.999869 0.000351
2454966.290085 1.000000 1.000177 0.000351
2454966.310519 1.000000 1.000233 0.000351
2454966.330953 1.000000 1.000062 0.000351
2454966.351387 1.000000 1.000541 0.000351
2454966.371821 1.000000 1.000153 0.000351
2454966.392255 1.000000 1.000570 0.000351
2454966.412689 1.000000 0.999829 0.000351
2454966.433123 1.000000 1.000318 0.000351
2454966.453557 1.000000 0.999818 0.000351
2454966.473991 1.000000 1.000627 0.000351
2454966.494425 1.000000 1.000311 0.000351
2454966.514859 1.000000 1.000090 0.000351
2454966.535293 1.000000 1.000080 0.000351
2454966.555727 1.000000 0.999860 0.000351
2454966.576161 1.000000 1.000347 0.000351
2454966.596595 1.000000 0.999707 0.000351
2454966.617029 1.000000 0.999651 0.000351
2454966.637463 1.000000 1.000457 0.000351
2454966.657897 1.000000 1.000131 0.000351
2454966.678331 1.000000 1.000291 0.000351
2454966.698765 1.000000 1.000223 0.000351
2454966.719199 1.000000 0.999575 0.000351
2454966.739633 1.000000 0.999830 0.000351
2454966.760067 1.000000 0.999747 0.000351
2454966.780501 1.000000 0.999933 0.000351
2454966.800935 1.000000 1.000045 0.000351
2454966.821369 1.000000 1.000213 0.000351
2454966.841803 1.000000 0.999828 0.000351
2454966.862237 1.000000 1.000587 0.000351
2454966.882671 1.000000 1.000093 0.000351
2454966.903105 1.000000 0.999277 0.000351
2454966.923539 1.000000 1.000485 0.000351
2454966.943973 1.000000 1.000349 0.000351
2454966.964407 1.000000 1.000205 0.000351
2454966.984841 1.000000 0.999916 0.000351
2454967.005275 1.000000 1.000461 0.000351
2454967.025709 1.000000 0.999889 0.000351
2454967.046143 1.000000 1.000062 0.000351
2454967.066577 1.000000 0.999667 0.000351
2454967.087011 1.000000 1.000089 0.000351
2454967.107445 1.000000 0.999750 0.000351
2454967.127879 1.000000 1.000416 0.000351
2454967.148313 1.000000 0.999662 0.000351
2454967.168747 1.000000 0.999941 0.000351
2454967.189181 1.000000 0.999720 0.000351
2454967.209615 1.000000 0.999621 0.000351
2454967.230049 1.000000 0.999700 0.000351
2454967.250483 1.000000 1.000044 0.000351
2454967.270917 1.000000 0.999368 0.000351
2454967.291351 1.000000 1.000164 0.000351
2454967.311785 1.000000 0.999930 0.000351
2454967.332219 1.000000 1.000453 0.000351
2454967.352653 1.000000 0.999091 0.000351
2454967.373087 1.000000 0.999809 0.000351
2454967.393521 1.000000 1.000137 0.000351
2454967.413955 1.000000 0.999899 0.000351
2454967.434389 1.000000 0.999674 0.000351
2454967.454823 1.000000 1.000114 0.000351
2454967.475257 1.000000 0.999901 0.000351
2454967.495691 1.000000 0.999609 0.000351
2454967.516125 1.000000 0.999828 0.000351
2454967.536559 1.000000 0.999882 0.000351
2454967.556993 1.000000 1.000677 0.000351
2454967.577427 1.000000 0.999361 0.000351
2454967.597861 1.000000 0.999809 0.000351
2454967.618295 1.000000 1.000133 0.000351
2454967.638729 1.000000 1.000442 0.000351
2454967.659163 1.000000 1.000636 0.000351
2454967.679597 1.000000 0.999563 0.000351
2454967.700031 1.000000 1.000173 0.000351
2454967.720465 1.000000 0.999447 0.000351
2454967.740899 1.000000 0.999834 0.000351
